한전내역번호,한전내역명칭,한전유형,사업영역,코스트센터,전기계약구분,RAPA,(현)한전구매처,지급처,한전고객번호,계량기번호,계량종별,고객구분,450시간초과요금적용여부,주소,한전-빌링주소,한전-관리필드,삭제여부,삭제일,최종지급월,지역본부,통합시설코드,통합시설명,세부사업구분,장비유형,국사구분,통합시설주소,최종서비스종료일,yymm,계량기,계약종별,고객구분.1,계약전력,월사용량,고압요금적용전력,당월사용량_중,당월사용량_최,당월사용량_경,RAPA총사용량,당월최대수요전력,공급가,기타금액,실지급액,450시간초과요금,처리건수,도우미,실사용시작일,실사용종료일,시스템사용량,청구서-시스템,청구서기준,무슨시스템,제외필요,정상여부
ME00150077,초지주공16단지LRRUM.51.LTE.ARRU_L(SS),M,5100,40240,정액제,없음,1208200052,1208200052,244116540,,주택용,고압,,경기 안산시 단원구 초지동 739,경기도 안산시 단원구 초지2로 42,-,,0,202503,인천,20173ABEW,초지주공16단지LRRUM.51.LTE.ARRU_L(SS),LTE,ARRU_L(SS),,경기 안산시 단원구 초지동 739번지 그린빌주공16단지 1612동 13호 층 옥상,0,2409,,주택용,고압,3,257,3,257,0,0,0,0,"35,776","1,140","40,490",0,1,20173ABEW2409,20240809,20240908,608.02585,-351.02585,235%,"5G_EMS,4G_PRB(구)",제외필요,점검필요
ME00176636,도당신보냉동LRRU.51.LTE.RRU_L(SS),M,5100,40240,정액제,없음,1208200052,1208200052,1131331182,,일반용갑II고압A,고압,,경기 부천시 도당동 74 - 1,경기도 부천시 원미구 평천로 860,-,,0,202503,인천,2020Y3759,도당신보냉동LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,경기 부천시 원미구 도당동 74-1번지,0,2410,,일반용(갑)II고압A / 1,고압,4,345,4,107,59,179,0,0,"66,246","2,110","74,980",0,1,2020Y37592410,20240915,20241014,807.66469,-462.66469,234%,"5G_EMS,4G_PRB(구)",제외필요,점검필요
ME00150077,초지주공16단지LRRUM.51.LTE.ARRU_L(SS),M,5100,40240,정액제,없음,1208200052,1208200052,244116540,,주택용,고압,,경기 안산시 단원구 초지동 739,경기도 안산시 단원구 초지2로 42,-,,0,202503,인천,20173ABEW,초지주공16단지LRRUM.51.LTE.ARRU_L(SS),LTE,ARRU_L(SS),,경기 안산시 단원구 초지동 739번지 그린빌주공16단지 1612동 13호 층 옥상,0,2408,,주택용,고압,3,257,3,257,0,0,0,0,"35,776","1,140","40,490",0,1,20173ABEW2408,20240709,20240808,599.29544,-342.29544,233%,"5G_EMS,4G_PRB(구)",제외필요,점검필요
ME00150077,초지주공16단지LRRUM.51.LTE.ARRU_L(SS),M,5100,40240,정액제,없음,1208200052,1208200052,244116540,,주택용,고압,,경기 안산시 단원구 초지동 739,경기도 안산시 단원구 초지2로 42,-,,0,202503,인천,20173ABEW,초지주공16단지LRRUM.51.LTE.ARRU_L(SS),LTE,ARRU_L(SS),,경기 안산시 단원구 초지동 739번지 그린빌주공16단지 1612동 13호 층 옥상,0,2411,,주택용,고압,3,257,3,257,0,0,0,0,"35,776","1,140","40,490",0,1,20173ABEW2411,20241009,20241108,598.26122,-341.26122,233%,"5G_EMS,4G_PRB(구)",제외필요,점검필요
ME00176636,도당신보냉동LRRU.51.LTE.RRU_L(SS),M,5100,40240,정액제,없음,1208200052,1208200052,1131331182,,일반용갑II고압A,고압,,경기 부천시 도당동 74 - 1,경기도 부천시 원미구 평천로 860,-,,0,202503,인천,2020Y3759,도당신보냉동LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,경기 부천시 원미구 도당동 74-1번지,0,2412,,일반용(갑)II고압A / 1,고압,4,345,4,107,59,179,0,0,"73,272","2,340","82,930",0,1,2020Y37592412,20241115,20241214,791.34101,-446.34101,229%,"5G_EMS,4G_PRB(구)",제외필요,점검필요
ME00150077,초지주공16단지LRRUM.51.LTE.ARRU_L(SS),M,5100,40240,정액제,없음,1208200052,1208200052,244116540,,주택용,고압,,경기 안산시 단원구 초지동 739,경기도 안산시 단원구 초지2로 42,-,,0,202503,인천,20173ABEW,초지주공16단지LRRUM.51.LTE.ARRU_L(SS),LTE,ARRU_L(SS),,경기 안산시 단원구 초지동 739번지 그린빌주공16단지 1612동 13호 층 옥상,0,2410,,주택용,고압,3,257,3,257,0,0,0,0,"35,776","1,140","40,490",0,1,20173ABEW2410,20240909,20241008,582.90429,-325.90429,227%,"5G_EMS,4G_PRB(구)",제외필요,점검필요
ME00096438,청북삼계리2WDRO.51.WCDMA.RO-W-D60-CMHU,M,5100,42160,종량제(일반),없음,1208200052,1208200052,236296637,29250042424,일반용갑저압,저압,,경기 평택시 청북면 삼계리 465 - 6,경기도 평택시 청북읍 청북중앙로 339-12,-,,0,202503,경기,201135026,청북삼계리2WDRO.51.WCDMA.RO-W-D60-CMHU,WCDMA,RO-W-D60-CMHU,,경기 평택시 청북읍 삼계리 465-6번지 해바라기모텔 4층 옥상,0,2410,29250042424,일반용갑저압,저압,4,501,4,501,0,0,0,0,"82,272","2,630","93,120",0,1,2011350262410,20240825,20240924,661.32653,-160.32653,223%,"5G_EMS,4G_EMS,4G_PRB(구),3G+기타",제외필요,점검필요
ME00150077,초지주공16단지LRRUM.51.LTE.ARRU_L(SS),M,5100,40240,정액제,없음,1208200052,1208200052,244116540,,주택용,고압,,경기 안산시 단원구 초지동 739,경기도 안산시 단원구 초지2로 42,-,,0,202503,인천,20173ABEW,초지주공16단지LRRUM.51.LTE.ARRU_L(SS),LTE,ARRU_L(SS),,경기 안산시 단원구 초지동 739번지 그린빌주공16단지 1612동 13호 층 옥상,0,2412,,주택용,고압,3,257,3,257,0,0,0,0,"35,776","1,140","40,490",0,1,20173ABEW2412,20241109,20241208,574.23667,-317.23667,223%,"5G_EMS,4G_PRB(구)",제외필요,점검필요
ME00096438,청북삼계리2WDRO.51.WCDMA.RO-W-D60-CMHU,M,5100,42160,종량제(일반),없음,1208200052,1208200052,236296637,29250042424,일반용갑저압,저압,,경기 평택시 청북면 삼계리 465 - 6,경기도 평택시 청북읍 청북중앙로 339-12,-,,0,202503,경기,201135026,청북삼계리2WDRO.51.WCDMA.RO-W-D60-CMHU,WCDMA,RO-W-D60-CMHU,,경기 평택시 청북읍 삼계리 465-6번지 해바라기모텔 4층 옥상,0,2409,29250042424,일반용갑저압,저압,4,506,4,506,0,0,0,0,"98,718","3,150","111,740",0,1,2011350262409,20240725,20240824,662.70397,-156.70397,220%,"5G_EMS,4G_EMS,4G_PRB(구),3G+기타",제외필요,점검필요
ME00096438,청북삼계리2WDRO.51.WCDMA.RO-W-D60-CMHU,M,5100,42160,종량제(일반),없음,1208200052,1208200052,236296637,29250042424,일반용갑저압,저압,,경기 평택시 청북면 삼계리 465 - 6,경기도 평택시 청북읍 청북중앙로 339-12,-,,0,202503,경기,201135026,청북삼계리2WDRO.51.WCDMA.RO-W-D60-CMHU,WCDMA,RO-W-D60-CMHU,,경기 평택시 청북읍 삼계리 465-6번지 해바라기모텔 4층 옥상,0,2408,29250042424,일반용갑저압,저압,4,500,4,500,0,0,0,0,"97,840","3,220","110,840",0,1,2011350262408,20240625,20240724,651.94216,-151.94216,218%,"5G_EMS,4G_EMS,4G_PRB(구),3G+기타",제외필요,점검필요
ME00108320,신길기아LRRUM.51.LTE.RRU_L(SS),M,5100,51450,종량제(일반),X,2018230821,2018230821,148876133,25191712802,일반용갑저압,저압,,서울 영등포구 신길3동 225 - 12,서울특별시 영등포구신길로 199,SKT,,0,202501,강남,2012Z7383,신길기아LRRUM.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,서울 영등포구 신길동 225-12번지 6층 건물옥탑,0,2412,25191712802,일반용갑저압,저압,4,888,4,888,0,0,888,0,"159,435","5,100","180,479",0,1,2012Z73832412,20241101,20241221,1426.57549,-538.57549,211%,"5G_EMS,4G_EMS,4G_PRB(구),3G+기타",제외필요,점검필요
ME00131133,대청리788DRHU.51.WCDMA.RHU-DUOF30-OMHU,M,5100,40243,종량제(일반),없음,1208200052,1208200052,1127749266,1171645794,일반용갑저압,저압,,인천 옹진군 대청면 대청리,인천광역시 옹진군 대청면 대청로 227,-,,0,202503,인천,2015Z4108,(해)대청리788DRHU.51.WCDMA.RHU-DUOF30-OMHU,WCDMA,RHU-DUOF30-OMHU,,인천 옹진군 대청면 대청리 788번지 일반건물 2층 옥상,0,2409,1171645794,일반용갑저압,저압,4,564,4,564,0,0,0,0,"99,343","3,170","112,440",0,1,2015Z41082409,20240812,20240911,843.01192,-279.01192,210%,"5G_EMS,4G_EMS,4G_PRB(구),3G+기타",제외필요,점검필요
ME00140756,(대)(캠)계원예술대학LRRU.51.LTE.RRU_L(SS),M,5100,42163,종량제(일반),X,2018230821,2018230821,236082859,58190046609,일반용갑저압,저압,,경기 의왕시 내손동 산 132,경기도 의왕시내손동 산 132,SKT-KT-LGU,,0,202501,경기,201139279,(대)(캠)계원예술대학LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,경기 의왕시 내손동 산 132번지 (공참)와이어블강관주,0,2410,58190046609,일반용갑저압,저압,5,635,5,635,0,0,"2,042",0,"81,361","2,458","91,955",0,1,2011392792410,20240919,20241018,888.98867,-253.98867,207%,"5G_EMS,4G_EMS,4G_PRB(구)",제외필요,점검필요
ME00131133,대청리788DRHU.51.WCDMA.RHU-DUOF30-OMHU,M,5100,40243,종량제(일반),없음,1208200052,1208200052,1127749266,1171645794,일반용갑저압,저압,,인천 옹진군 대청면 대청리,인천광역시 옹진군 대청면 대청로 227,-,,0,202503,인천,2015Z4108,(해)대청리788DRHU.51.WCDMA.RHU-DUOF30-OMHU,WCDMA,RHU-DUOF30-OMHU,,인천 옹진군 대청면 대청리 788번지 일반건물 2층 옥상,0,2408,1171645794,일반용갑저압,저압,4,603,4,603,0,0,0,0,"113,153","3,610","128,070",0,1,2015Z41082408,20240712,20240811,849.58044,-246.58044,206%,"5G_EMS,4G_EMS,4G_PRB(구),3G+기타",제외필요,점검필요
ME00071564,화곡3동라이프TMC.51.WIBRO.SF-TMN423,M,5100,51450,종량제(피크),X,2018230821,2018230821,144802685,36170084925,일반용갑저압,저압,,서울 강서구 화곡동 1046 - 24,서울특별시 강서구화곡로13나길 41,SKT-KT-SKT,,0,202502,강남,20203ABF4,화곡3동라이프AAUH_1.51.5G.AAU20-3.5G-64T(SS),5G,AAU20-3.5G-64T(SS),,서울 강서구 화곡동 1046-24번지 라이프타운 5층 옥상,0,2408,36170084925,일반용갑저압,저압,4,655,4,655,0,0,"1,370",0,"112,712","3,438","127,421",0,1,20203ABF42408,20240701,20240731,931.27491,-276.27491,199%,"5G_EMS,4G_EMS,4G_PRB(구),3G+기타",제외필요,점검필요
ME00140413,(해)석모도달맞이펜션LRRU,M,5100,40244,종량제(일반),없음,1208200052,1208200052,1128509424,2171870048,일반용갑저압,저압,,인천 강화군 삼산면 석모리 8 - 1,인천광역시 강화군 삼산면 삼산북로263번길 37,-,,0,202503,인천,2016Y1543,(공동)(해)석모도달맞이펜션LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,인천 강화군 삼산면 석모리 8-1번지 (공주)SKT 전주(I),0,2410,2171870048,일반용갑저압,저압,4,303,4,303,0,0,0,0,"56,727","1,810","64,210",0,1,2016Y15432410,20240901,20240930,447.02203,-144.02203,198%,"5G_EMS,4G_PRB(구),3G+기타",제외필요,점검필요
ME00168041,잠실동제일빌딩LRRU,M,5100,51454,종량제(일반),X,2018230821,2018230821,156351274,6170293003,일반용갑저압,저압,,서울 송파구 잠실동 209 - 1,서울특별시 송파구석촌호수로 82,KT-SKT-KT,,0,202501,강남,20193A77I,잠실동제일빌딩LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,서울 송파구 잠실동 209-1번지,0,2412,6170293003,일반용갑저압,저압,4,456,4,456,0,0,"1,548",0,"77,468","2,171","87,386",0,1,20193A77I2412,20241119,20241218,693.26667,-237.26667,195%,"5G_EMS,4G_EMS,4G_PRB(구)",제외필요,점검필요
ME00131133,대청리788DRHU.51.WCDMA.RHU-DUOF30-OMHU,M,5100,40243,종량제(일반),없음,1208200052,1208200052,1127749266,1171645794,일반용갑저압,저압,,인천 옹진군 대청면 대청리,인천광역시 옹진군 대청면 대청로 227,-,,0,202503,인천,2015Z4108,(해)대청리788DRHU.51.WCDMA.RHU-DUOF30-OMHU,WCDMA,RHU-DUOF30-OMHU,,인천 옹진군 대청면 대청리 788번지 일반건물 2층 옥상,0,2412,1171645794,일반용갑저압,저압,4,627,4,627,0,0,0,0,"108,265","3,450","122,540",0,1,2015Z41082412,20241112,20241211,821.60033,-194.60033,193%,"5G_EMS,4G_EMS,4G_PRB(구),3G+기타",제외필요,점검필요
ME00168041,잠실동제일빌딩LRRU,M,5100,51454,종량제(일반),X,2018230821,2018230821,156351274,6170293003,일반용갑저압,저압,,서울 송파구 잠실동 209 - 1,서울특별시 송파구석촌호수로 82,KT-SKT-KT,,0,202501,강남,20193A77I,잠실동제일빌딩LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,서울 송파구 잠실동 209-1번지,0,2411,6170293003,일반용갑저압,저압,4,470,4,470,0,0,"1,605",0,"73,989","2,059","83,447",0,1,20193A77I2411,20241019,20241118,712.51211,-242.51211,193%,"5G_EMS,4G_EMS,4G_PRB(구)",제외필요,점검필요
ME00140756,(대)(캠)계원예술대학LRRU.51.LTE.RRU_L(SS),M,5100,42163,종량제(일반),X,2018230821,2018230821,236082859,58190046609,일반용갑저압,저압,,경기 의왕시 내손동 산 132,경기도 의왕시내손동 산 132,SKT-KT-LGU,,0,202501,경기,201139279,(대)(캠)계원예술대학LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,경기 의왕시 내손동 산 132번지 (공참)와이어블강관주,0,2411,58190046609,일반용갑저압,저압,5,725,5,725,0,0,"2,169",0,"103,017","3,150","116,469",0,1,2011392792411,20241019,20241118,982.30668,-257.30668,192%,"5G_EMS,4G_EMS,4G_PRB(구)",제외필요,점검필요
ME00168041,잠실동제일빌딩LRRU,M,5100,51454,종량제(일반),X,2018230821,2018230821,156351274,6170293003,일반용갑저압,저압,,서울 송파구 잠실동 209 - 1,서울특별시 송파구석촌호수로 82,KT-SKT-KT,,0,202501,강남,20193A77I,잠실동제일빌딩LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,서울 송파구 잠실동 209-1번지,0,2410,6170293003,일반용갑저압,저압,4,460,4,460,0,0,"1,589",0,"65,534","1,786","73,873",0,1,20193A77I2410,20240919,20241018,690.89069,-230.89069,192%,"5G_EMS,4G_EMS,4G_PRB(구)",제외필요,점검필요
ME00071564,화곡3동라이프TMC.51.WIBRO.SF-TMN423,M,5100,51450,종량제(피크),X,2018230821,2018230821,144802685,36170084925,일반용갑저압,저압,,서울 강서구 화곡동 1046 - 24,서울특별시 강서구화곡로13나길 41,SKT-KT-SKT,,0,202502,강남,20203ABF4,화곡3동라이프AAUH_1.51.5G.AAU20-3.5G-64T(SS),5G,AAU20-3.5G-64T(SS),,서울 강서구 화곡동 1046-24번지 라이프타운 5층 옥상,0,2412,36170084925,일반용갑저압,저압,4,648,4,648,0,0,"1,209",0,"103,004","3,168","116,472",0,1,20203ABF42412,20241101,20241130,889.73126,-241.73126,192%,"5G_EMS,4G_EMS,4G_PRB(구),3G+기타",제외필요,점검필요
ME00168041,잠실동제일빌딩LRRU,M,5100,51454,종량제(일반),X,2018230821,2018230821,156351274,6170293003,일반용갑저압,저압,,서울 송파구 잠실동 209 - 1,서울특별시 송파구석촌호수로 82,KT-SKT-KT,,0,202501,강남,20193A77I,잠실동제일빌딩LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,서울 송파구 잠실동 209-1번지,0,2408,6170293003,일반용갑저압,저압,4,478,4,478,0,0,"1,657",0,"86,799","2,466","97,945",0,1,20193A77I2408,20240719,20240818,716.05582,-238.05582,191%,"5G_EMS,4G_EMS,4G_PRB(구)",제외필요,점검필요
ME00168041,잠실동제일빌딩LRRU,M,5100,51454,종량제(일반),X,2018230821,2018230821,156351274,6170293003,일반용갑저압,저압,,서울 송파구 잠실동 209 - 1,서울특별시 송파구석촌호수로 82,KT-SKT-KT,,0,202501,강남,20193A77I,잠실동제일빌딩LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,서울 송파구 잠실동 209-1번지,0,2409,6170293003,일반용갑저압,저압,4,478,4,478,0,0,"1,657",0,"75,560","2,106","85,222",0,1,20193A77I2409,20240819,20240918,714.98618,-236.98618,190%,"5G_EMS,4G_EMS,4G_PRB(구)",제외필요,점검필요
ME00094842,잠실시영110동DFRHU.51.WCDMA.RHU-DUOFC30-,M,5100,51450,정액제,없음,1208200052,1208200052,146733988,,주택용,고압,,서울 송파구 신천동 17,서울특별시 송파구 올림픽로 435,-,,0,202503,강남,2021Y3421,(아)파크리오110동AAUH_2.51.5G.AAU20-3.5G-64T(SS),5G,AAU20-3.5G-64T(SS),,서울 송파구 신천동 17번지 파크리오아파트 110동,0,2411,,주택용,고압,3,260,3,260,0,0,0,0,"36,340","1,160","41,130",0,1,2021Y34212411,20241008,20241107,491.4181,-231.4181,189%,5G_EMS,제외필요,점검필요
ME00140756,(대)(캠)계원예술대학LRRU.51.LTE.RRU_L(SS),M,5100,42163,종량제(일반),X,2018230821,2018230821,236082859,58190046609,일반용갑저압,저압,,경기 의왕시 내손동 산 132,경기도 의왕시내손동 산 132,SKT-KT-LGU,,0,202501,경기,201139279,(대)(캠)계원예술대학LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,경기 의왕시 내손동 산 132번지 (공참)와이어블강관주,0,2412,58190046609,일반용갑저압,저압,5,696,5,696,0,0,"2,101",0,"107,331","3,288","121,352",0,1,2011392792412,20241119,20241218,951.31554,-255.31554,187%,"5G_EMS,4G_EMS,4G_PRB(구)",제외필요,점검필요
ME00140756,(대)(캠)계원예술대학LRRU.51.LTE.RRU_L(SS),M,5100,42163,종량제(일반),X,2018230821,2018230821,236082859,58190046609,일반용갑저압,저압,,경기 의왕시 내손동 산 132,경기도 의왕시내손동 산 132,SKT-KT-LGU,,0,202501,경기,201139279,(대)(캠)계원예술대학LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,경기 의왕시 내손동 산 132번지 (공참)와이어블강관주,0,2409,58190046609,일반용갑저압,저압,5,717,5,717,0,0,"2,156",0,"102,890","3,147","116,326",0,1,2011392792409,20240819,20240918,919.28439,-202.28439,186%,"5G_EMS,4G_EMS,4G_PRB(구)",제외필요,점검필요
ME00140756,(대)(캠)계원예술대학LRRU.51.LTE.RRU_L(SS),M,5100,42163,종량제(일반),X,2018230821,2018230821,236082859,58190046609,일반용갑저압,저압,,경기 의왕시 내손동 산 132,경기도 의왕시내손동 산 132,SKT-KT-LGU,,0,202501,경기,201139279,(대)(캠)계원예술대학LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,경기 의왕시 내손동 산 132번지 (공참)와이어블강관주,0,2408,58190046609,일반용갑저압,저압,5,718,5,718,0,0,"2,141",0,"119,896","3,691","135,577",0,1,2011392792408,20240719,20240818,909.92743,-191.92743,185%,"5G_EMS,4G_EMS,4G_PRB(구)",제외필요,점검필요
ME00094842,잠실시영110동DFRHU.51.WCDMA.RHU-DUOFC30-,M,5100,51450,정액제,없음,1208200052,1208200052,146733988,,주택용,고압,,서울 송파구 신천동 17,서울특별시 송파구 올림픽로 435,-,,0,202503,강남,2021Y3421,(아)파크리오110동AAUH_2.51.5G.AAU20-3.5G-64T(SS),5G,AAU20-3.5G-64T(SS),,서울 송파구 신천동 17번지 파크리오아파트 110동,0,2412,,주택용,고압,3,260,3,260,0,0,0,0,"36,340","1,160","41,130",0,1,2021Y34212412,20241108,20241207,480.29928,-220.29928,185%,5G_EMS,제외필요,점검필요
ME00140762,평택음성죽리WMC.51.WCDMA.WAFMCB,M,5100,42163,종량제(일반),X,2018230821,2018230821,233182007,6190029798,일반용갑저압,저압,,경기 안성시 대덕면 죽리 474 - 1,경기도 안성시대덕면 죽리 474-1,SKT-KT-LGU,,0,202502,경기,200835229,평택음성죽리WMC.51.WCDMA.WAFMCB,WCDMA,WAFMCB,,경기 안성시 대덕면 죽리 474-1번지 (공참)와이어블강관주,0,2412,6190029798,일반용갑저압,저압,4,833,4,833,0,0,"1,399",0,"129,886","4,011","146,886",0,1,2008352292412,20241105,20241204,1123.33886,-290.33886,182%,"5G_EMS,4G_EMS,4G_PRB(구),3G+기타",제외필요,점검필요
ME00094842,잠실시영110동DFRHU.51.WCDMA.RHU-DUOFC30-,M,5100,51450,정액제,없음,1208200052,1208200052,146733988,,주택용,고압,,서울 송파구 신천동 17,서울특별시 송파구 올림픽로 435,-,,0,202503,강남,2021Y3421,(아)파크리오110동AAUH_2.51.5G.AAU20-3.5G-64T(SS),5G,AAU20-3.5G-64T(SS),,서울 송파구 신천동 17번지 파크리오아파트 110동,0,2410,,주택용,고압,3,260,3,260,0,0,0,0,"36,340","1,160","41,130",0,1,2021Y34212410,20240908,20241007,474.2243,-214.2243,182%,5G_EMS,제외필요,점검필요
ME00107996,청구사거리LRRU.51.LTE.RRU_L(SS),M,5100,51400,종량제(일반),X,2018230821,2018230821,149158434,25190532582,일반용갑저압,저압,,서울 중구 신당동 309 - 18,서울특별시 중구다산로 181-2,KT-SKT,,0,202502,강북,20123AHBK,청구사거리LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,서울 중구 신당동 309-18번지,20250227,2412,25190532582,일반용갑저압,저압,4,476,4,476,0,0,"1,562",0,"80,128","2,264","90,405",0,1,20123AHBK2412,20241104,20241203,563.20082,-87.20082,181%,"4G_EMS,4G_PRB(구),3G+기타",제외필요,점검필요
ME00107996,청구사거리LRRU.51.LTE.RRU_L(SS),M,5100,51400,종량제(일반),X,2018230821,2018230821,149158434,25190532582,일반용갑저압,저압,,서울 중구 신당동 309 - 18,서울특별시 중구다산로 181-2,KT-SKT,,0,202502,강북,20123AHBK,청구사거리LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,서울 중구 신당동 309-18번지,20250227,2410,25190532582,일반용갑저압,저압,4,483,4,483,0,0,"1,597",0,"67,970","1,875","76,642",0,1,20123AHBK2410,20240904,20241003,561.61792,-78.61792,181%,"4G_EMS,4G_PRB(구),3G+기타",제외필요,점검필요
ME00094842,잠실시영110동DFRHU.51.WCDMA.RHU-DUOFC30-,M,5100,51450,정액제,없음,1208200052,1208200052,146733988,,주택용,고압,,서울 송파구 신천동 17,서울특별시 송파구 올림픽로 435,-,,0,202503,강남,2021Y3421,(아)파크리오110동AAUH_2.51.5G.AAU20-3.5G-64T(SS),5G,AAU20-3.5G-64T(SS),,서울 송파구 신천동 17번지 파크리오아파트 110동,0,2409,,주택용,고압,3,260,3,260,0,0,0,0,"36,340","1,160","41,130",0,1,2021Y34212409,20240808,20240907,479.73768,-219.73768,181%,5G_EMS,제외필요,점검필요
ME00140762,평택음성죽리WMC.51.WCDMA.WAFMCB,M,5100,42163,종량제(일반),X,2018230821,2018230821,233182007,6190029798,일반용갑저압,저압,,경기 안성시 대덕면 죽리 474 - 1,경기도 안성시대덕면 죽리 474-1,SKT-KT-LGU,,0,202502,경기,200835229,평택음성죽리WMC.51.WCDMA.WAFMCB,WCDMA,WAFMCB,,경기 안성시 대덕면 죽리 474-1번지 (공참)와이어블강관주,0,2410,6190029798,일반용갑저압,저압,4,851,4,851,0,0,"1,556",0,"108,072","3,314","122,193",0,1,2008352292410,20240905,20241004,1127.85071,-276.85071,180%,"5G_EMS,4G_EMS,4G_PRB(구),3G+기타",제외필요,점검필요
ME00107996,청구사거리LRRU.51.LTE.RRU_L(SS),M,5100,51400,종량제(일반),X,2018230821,2018230821,149158434,25190532582,일반용갑저압,저압,,서울 중구 신당동 309 - 18,서울특별시 중구다산로 181-2,KT-SKT,,0,202502,강북,20123AHBK,청구사거리LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,서울 중구 신당동 309-18번지,20250227,2409,25190532582,일반용갑저압,저압,4,495,4,495,0,0,"1,631",0,"87,346","2,495","98,576",0,1,20123AHBK2409,20240804,20240903,579.24429,-84.24429,180%,"4G_EMS,4G_PRB(구),3G+기타",제외필요,점검필요
ME00107996,청구사거리LRRU.51.LTE.RRU_L(SS),M,5100,51400,종량제(일반),X,2018230821,2018230821,149158434,25190532582,일반용갑저압,저압,,서울 중구 신당동 309 - 18,서울특별시 중구다산로 181-2,KT-SKT,,0,202502,강북,20123AHBK,청구사거리LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,서울 중구 신당동 309-18번지,20250227,2411,25190532582,일반용갑저압,저압,4,494,4,494,0,0,"1,635",0,"70,428","1,952","79,423",0,1,20123AHBK2411,20241004,20241103,576.77963,-82.77963,179%,"4G_EMS,4G_PRB(구),3G+기타",제외필요,점검필요
ME00094842,잠실시영110동DFRHU.51.WCDMA.RHU-DUOFC30-,M,5100,51450,정액제,없음,1208200052,1208200052,146733988,,주택용,고압,,서울 송파구 신천동 17,서울특별시 송파구 올림픽로 435,-,,0,202503,강남,2021Y3421,(아)파크리오110동AAUH_2.51.5G.AAU20-3.5G-64T(SS),5G,AAU20-3.5G-64T(SS),,서울 송파구 신천동 17번지 파크리오아파트 110동,0,2408,,주택용,고압,3,260,3,260,0,0,0,0,"36,340","1,160","41,130",0,1,2021Y34212408,20240708,20240807,464.96884,-204.96884,179%,5G_EMS,제외필요,점검필요
ME00164417,자유로레저타운LRRUM,M,5100,40244,종량제(일반),없음,1208200052,1208200052,1028300542,73190011046,일반용갑저압,저압,,경기 파주시 탄현면 낙하리 313 - 5,경기도 파주시 탄현면 낙하리 313-5,-,,0,202503,인천,2018Z0279,(공동)자유로레저타운LRRUM.51.LTE.ARRU_L(SS),LTE,ARRU_L(SS),,경기 파주시 탄현면 낙하리 313-5번지 (공참)KT 전주(I),0,2409,73190011046,일반용갑저압,저압,4,298,4,298,0,0,0,0,"66,728","2,130","75,530",0,1,2018Z02792409,20240805,20240904,376.43438,-78.43438,179%,"5G_EMS,4G_EMS,4G_PRB(구)",제외필요,점검필요
ME00140762,평택음성죽리WMC.51.WCDMA.WAFMCB,M,5100,42163,종량제(일반),X,2018230821,2018230821,233182007,6190029798,일반용갑저압,저압,,경기 안성시 대덕면 죽리 474 - 1,경기도 안성시대덕면 죽리 474-1,SKT-KT-LGU,,0,202502,경기,200835229,평택음성죽리WMC.51.WCDMA.WAFMCB,WCDMA,WAFMCB,,경기 안성시 대덕면 죽리 474-1번지 (공참)와이어블강관주,0,2408,6190029798,일반용갑저압,저압,4,873,4,873,0,0,"1,533",0,"146,372","4,540","165,549",0,1,2008352292408,20240705,20240804,1153.16036,-280.16036,178%,"5G_EMS,4G_EMS,4G_PRB(구),3G+기타",제외필요,점검필요
ME00140762,평택음성죽리WMC.51.WCDMA.WAFMCB,M,5100,42163,종량제(일반),X,2018230821,2018230821,233182007,6190029798,일반용갑저압,저압,,경기 안성시 대덕면 죽리 474 - 1,경기도 안성시대덕면 죽리 474-1,SKT-KT-LGU,,0,202502,경기,200835229,평택음성죽리WMC.51.WCDMA.WAFMCB,WCDMA,WAFMCB,,경기 안성시 대덕면 죽리 474-1번지 (공참)와이어블강관주,0,2409,6190029798,일반용갑저압,저압,4,880,4,880,0,0,"1,612",0,"142,106","4,403","160,720",0,1,2008352292409,20240805,20240904,1160.0241,-280.0241,178%,"5G_EMS,4G_EMS,4G_PRB(구),3G+기타",제외필요,점검필요
